island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,b1-c2,aglaia,10.02,6.28,14198,300918.1073,1565030.464,300927.1523,1565031.611
rota,isa,b1-c2,aglaia,6.45,6.42,14199,300918.1073,1565030.464,300927.1523,1565031.611
rota,isa,b1-c2,aglaia,8.68,5.81,14200,300918.1073,1565030.464,300927.1523,1565031.611
rota,isa,b1-c2,eug,9.47,4.23,14202,300918.1073,1565030.464,300927.1523,1565031.611
rota,isa,b1-c2,premna,9.11,5.4,14203,300918.1073,1565030.464,300927.1523,1565031.611
rota,isa,b1-c2,eug,7.84,3.4,14204,300918.1073,1565030.464,300927.1523,1565031.611
rota,isa,b1-c2,tri,3.92,6.23,14205,300918.1073,1565030.464,300927.1523,1565031.611
rota,isa,b1-c2,aglaia,4.48,7.48,14206,300918.1073,1565030.464,300927.1523,1565031.611
rota,isa,b1-c2,aglaia,4.89,10.06,14207,300918.1073,1565030.464,300927.1523,1565031.611
rota,isa,b1-c2,aglaia,4.95,7.77,14208,300927.1523,1565031.611,300926.070227,1565042.36601
