island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,a3-b4,tri,2.08,6.44,14052,300919.5169,1565019.093,300911.1254,1565019.381
rota,isa,a3-b4,mel,3.67,5,14053,300919.5169,1565019.093,300911.1254,1565019.381
rota,isa,a3-b4,premna,6.08,5.46,14054,300919.5169,1565019.093,300911.1254,1565019.381
rota,isa,a3-b4,aglaia,7.23,8.88,14055,300919.5169,1565019.093,300911.1254,1565019.381
rota,isa,a3-b4,guamia,7.54,8.98,14056,300919.5169,1565019.093,300911.1254,1565019.381
rota,isa,a3-b4,aglaia,8.43,9.32,14057,300919.5169,1565019.093,300911.1254,1565019.381
rota,isa,a3-b4,aglaia,6.12,9.3,14058,300919.5169,1565019.093,300911.1254,1565019.381
rota,isa,a3-b4,premna,9.02,4.23,14059,300920.071,1565008.926,300911.1254,1565019.381
rota,isa,a3-b4,premna,9.06,3.09,14060,300920.071,1565008.926,300919.5169,1565019.093
rota,isa,a3-b4,premna,9.9,1.26,14061,300920.071,1565008.926,300919.5169,1565019.093
rota,isa,a3-b4,eug,9.44,1.15,14062,300920.071,1565008.926,300919.5169,1565019.093
rota,isa,a3-b4,aglaia,5.01,3.58,14063,300919.5169,1565019.093,300911.1254,1565019.381
