cornerpt,cornerx,cornery,cell_name
e3,300947.8287,1565024.222,e3-ze4
ze3,300957.1759,1565026.614,e3-ze4
ze4,300951.6824,1565005.132,e3-ze4
e4,300948.5891,1565014.652,e3-ze4
