cornerpt,cornerx,cornery,cell_name
a1,300904.634969,1565038.63108,a1-b2
b1,300916.343,1565040.469,a1-b2
b2,300918.1073,1565030.464,a1-b2
a2,300907.4329,1565028.08,a1-b2
