island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,a2-b3,guamia,7.27,4.29,14147,300919.5169,1565019.093,300918.1073,1565030.464
rota,isa,a2-b3,tri,6.15,5.82,14148,300919.5169,1565019.093,300918.1073,1565030.464
rota,isa,a2-b3,tri,6.24,7.62,14149,300919.5169,1565019.093,300918.1073,1565030.464
rota,isa,a2-b3,tri,5.63,7.67,14150,300919.5169,1565019.093,300918.1073,1565030.464
rota,isa,a2-b3,premna,3.97,6.04,14151,300919.5169,1565019.093,300918.1073,1565030.464
rota,isa,a2-b3,premna,3.49,7.07,14152,300919.5169,1565019.093,300918.1073,1565030.464
rota,isa,a2-b3,eug,3.15,6.83,14153,300919.5169,1565019.093,300918.1073,1565030.464
rota,isa,a2-b3,mayt,1.14,8.39,14154,300919.5169,1565019.093,300918.1073,1565030.464
rota,isa,a2-b3,mor,6.55,3.15,14155,300918.1073,1565030.464,300907.4329,1565028.08
rota,isa,a2-b3,premna,7.7,2.12,14156,300918.1073,1565030.464,300907.4329,1565028.08
rota,isa,a2-b3,guamia,3.22,6.17,14157,300918.1073,1565030.464,300907.4329,1565028.08
rota,isa,a2-b3,tri,2.66,6.81,14158,300918.1073,1565030.464,300907.4329,1565028.08
rota,isa,a2-b3,tri,4.06,6.02,14159,300907.4329,1565028.08,300911.1254,1565019.381
rota,isa,a2-b3,mor,3.65,7.11,14160,300907.4329,1565028.08,300911.1254,1565019.381
rota,isa,a2-b3,mor,3.32,6.68,14161,300907.4329,1565028.08,300911.1254,1565019.381
rota,isa,a2-b3,mel,2.25,6.66,14162,300907.4329,1565028.08,300911.1254,1565019.381
