dataout_unk_x,dataout_unk_y,dataout_issue,dataout_tag
275599.444640537,1497693.93358665,Okay,252
275599.591855372,1497693.73137162,Okay,253
275602.414676893,1497692.75683586,Okay,254
275603.269007918,1497689.56855998,Okay,255
275603.976314866,1497689.40537704,Okay,256
275606.098006065,1497691.62935987,Okay,257
275604.377118784,1497696.03007374,Okay,258
275602.730004857,1497695.66302476,Okay,259
275601.740253954,1497694.80724159,Okay,260
